scenario_id,scenario_name,part_category,part_label,shortlist_rank,scenario_score,factory_id,company_name,province,city,capacity_tier,capacity_index,capacity_confidence,predicted_output_units_30d,adjusted_capacity_units_30d,risk,risk_reason,grid_zone_id,grid_dependency_score,outage_output_multiplier,nearest_assembly_factory_id,nearest_assembly_factory_name,nearest_assembly_factory_site_label,straight_line_to_assembly_factory_km,route_matrix_status,selection_reason
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,80,127.221,fac_132154c99e,(주)송우인포텍,경상남도,진주시,C,0.551,0.862,1750,1187,0.16,200 km from predicted corridor,grid_zone_a1097f3c,0.446,0.723,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,83.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,81,127.207,fac_e8ffa547f9,(주)미크론,경상북도,김천시,C,0.558,0.832,1900,1265,0.16,185 km from predicted corridor,grid_zone_e6011691,0.468,0.71,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,9.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,82,127.205,fac_ef34cbf965,(주)한일미디어,부산광역시,동래구,C,0.481,0.842,1600,1123,0.16,299 km from predicted corridor,grid_zone_c6caac65,0.407,0.748,fac_priority_ffb4309405,피앤유드론 / PNU Drone · 부산 제1공장,부산 제1공장,3.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,83,127.204,fac_b26a41dbfa,주식회사 키아인,경상북도,경산시,C,0.493,0.842,1525,1010,0.16,187 km from predicted corridor,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,6.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,84,127.189,fac_7064c6797b,(유)주성산업,전라북도,부안군,C,0.49,0.873,1600,1109,0.16,143 km from predicted corridor,grid_zone_fabab736,0.421,0.739,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,73.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,85,127.048,fac_b647f4ff08,(주)두현아이티에스,경상북도,경산시,C,0.503,0.842,1650,1093,0.16,179 km from predicted corridor,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,15.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,86,126.943,fac_54ac377791,(주)지앤,경상남도,창녕군,C,0.594,0.812,1925,1313,0.16,218 km from predicted corridor,grid_zone_a1097f3c,0.44,0.727,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,65.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,87,126.859,fac_f6a8ee46ab,아이쓰리시스템(주),대전광역시,유성구,C,0.602,0.862,1975,1311,0.31,90 km from predicted corridor,grid_zone_ed9208b5,0.396,0.754,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,9.4,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,88,126.832,fac_de6b8b55ce,하이콤주식회사,부산광역시,금정구,C,0.489,0.842,1650,1158,0.16,294 km from predicted corridor,grid_zone_c6caac65,0.407,0.748,fac_priority_ffb4309405,피앤유드론 / PNU Drone · 부산 제1공장,부산 제1공장,6.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,89,126.763,fac_efcc219576,주식회사 삼영,강원도,인제군,C,0.505,0.872,1675,1158,0.16,149 km from predicted corridor,grid_zone_c633d1f6,0.424,0.737,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,71.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,90,126.7,fac_663e0eb21d,유비트론(주),강원도,춘천시,C,0.53,0.862,1750,1210,0.16,157 km from predicted corridor,grid_zone_c633d1f6,0.424,0.737,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,79.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,91,126.668,fac_4b4d599f53,(주)오디텍,전라북도,완주군,C,0.582,0.812,1900,1330,0.16,135 km from predicted corridor,grid_zone_fabab736,0.409,0.746,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,61.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,92,126.635,fac_86d5f0ae6f,(주)경원통신건설,전라북도,전주시,C,0.522,0.862,1775,1237,0.16,150 km from predicted corridor,grid_zone_fabab736,0.415,0.743,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,77.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,93,126.615,fac_7d32e692c1,신영테크,경상남도,창원시,C,0.506,0.862,1450,983,0.16,254 km from predicted corridor,grid_zone_a1097f3c,0.446,0.723,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,28.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,94,126.535,fac_3d7b0911b0,동인하이텍(주),경상남도,창원시,C,0.554,0.832,1950,1330,0.16,255 km from predicted corridor,grid_zone_a1097f3c,0.44,0.727,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,29.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,95,126.506,fac_744d681fee,(주)금맥,부산광역시,기장군,C,0.522,0.832,1675,1180,0.16,292 km from predicted corridor,grid_zone_c6caac65,0.401,0.751,fac_priority_ffb4309405,피앤유드론 / PNU Drone · 부산 제1공장,부산 제1공장,6.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,96,126.496,fac_442d6a8094,(주)지오메디칼_제2공장,광주광역시,북구,C,0.609,0.847,2050,1450,0.16,190 km from predicted corridor,grid_zone_eb82a68b,0.397,0.754,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,132.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,97,126.441,fac_9ffe84283f,하나로광학,경상남도,창원시,C,0.477,0.837,1550,1050,0.16,240 km from predicted corridor,grid_zone_a1097f3c,0.449,0.722,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,43.8,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,98,126.425,fac_791102e0aa,주식회사 영도정보통신,경상북도,예천군,C,0.475,0.862,1450,960,0.16,193 km from predicted corridor,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,10.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,99,126.375,fac_93c8582b51,한국이미지시스템(주),부산광역시,강서구,C,0.535,0.832,1750,1233,0.16,289 km from predicted corridor,grid_zone_c6caac65,0.401,0.751,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,13.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,100,126.338,fac_147b135e5f,(주)오션네트웍스,경상북도,포항시,C,0.514,0.842,1525,1010,0.16,189 km from predicted corridor,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,7.3,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,101,126.321,fac_3a1e991b14,(주)티앤씨,강원도,원주시,C,0.543,0.842,1850,1279,0.16,154 km from predicted corridor,grid_zone_c633d1f6,0.424,0.737,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,77.1,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,102,126.24,fac_dd3d7d7365,주식회사 태림,강원도,인제군,C,0.525,0.862,1700,1175,0.16,138 km from predicted corridor,grid_zone_c633d1f6,0.424,0.737,fac_priority_a2d8939ba2,유비파이 / UVify · 의왕 연구소 / 생산기지,의왕 연구소 / 생산기지,60.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,103,126.206,fac_e9d8054114,(주)제이씨미디어,부산광역시,사상구,C,0.472,0.862,1475,1035,0.16,274 km from predicted corridor,grid_zone_c6caac65,0.407,0.748,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,17.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,104,126.18,fac_5cb31707f6,(주)대원정보통신,부산광역시,서구,C,0.46,0.842,1525,1070,0.16,289 km from predicted corridor,grid_zone_c6caac65,0.407,0.748,fac_priority_ffb4309405,피앤유드론 / PNU Drone · 부산 제1공장,부산 제1공장,10.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,105,126.174,fac_25d7214b94,(주)유니온테크,대구광역시,남구,C,0.486,0.873,1375,962,0.16,197 km from predicted corridor,grid_zone_9392b593,0.41,0.746,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,85.5,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,106,126.163,fac_8d550bf6e6,(주)동해이엔에스,경상북도,포항시,C,0.511,0.862,1500,993,0.16,179 km from predicted corridor,grid_zone_e6011691,0.474,0.706,fac_priority_d8652de781,본AI · 상주 생산공장,상주 생산공장,20.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,107,126.123,fac_7c577757d7,이호기술단(주),부산광역시,부산진구,C,0.558,0.812,1725,1215,0.16,280 km from predicted corridor,grid_zone_c6caac65,0.401,0.751,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,22.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,108,126.113,fac_39af388522,알엠아이텍(주),광주광역시,광산구,C,0.567,0.842,1850,1305,0.16,216 km from predicted corridor,grid_zone_eb82a68b,0.4,0.752,fac_priority_38de94e360,유콘시스템 / UCONSYSTEM · 대전 본사 / 생산기지 가정,대전 본사 / 생산기지 가정,154.9,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,109,126.085,fac_9959b78cf5,(주)E.O.S,대구광역시,동구,C,0.592,0.832,1850,1307,0.16,217 km from predicted corridor,grid_zone_9392b593,0.398,0.753,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,75.6,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,110,125.999,fac_c777d37e70,(주)씨앤텍,경상남도,창원시,C,0.479,0.842,1525,1034,0.16,256 km from predicted corridor,grid_zone_a1097f3c,0.446,0.723,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,25.7,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,111,125.989,fac_ed64b54336,(주)세오,광주광역시,북구,C,0.573,0.862,1875,1323,0.16,203 km from predicted corridor,grid_zone_eb82a68b,0.4,0.752,fac_priority_7660b03367,대한항공 항공우주사업본부 · 대한항공 테크센터,대한항공 테크센터,177.0,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
western_axis_threat,Western Axis Factory Strike Forecast,sensor_payload,Sensor / Camera,112,125.834,fac_b2b985fe08,(주)에이프로테크놀로지,인천광역시,부평구,B,0.657,0.893,2175,1274,0.49,42 km from predicted corridor,grid_zone_4f20da2a,0.448,0.722,fac_priority_4bcce541d9,아스트로엑스 / AstroX · 인천 로봇타워 R&D·제조거점,인천 로봇타워 R&D·제조거점,3.2,pending_shortlist_route,top capacity/risk/logistics candidate before expensive road-route matrix expansion
